Timestamp,MagnX,MagnY,MagnZ
,-1.567,-68.48,-113.063
,-3.538,-68.466,-117.533
,-1.527,-65.63,-117.604
,-1.145,-72.387,-122.87
32194.0,2.153,-72.673,-121.962
,1.123,-70.416,-124.919
,3.126,-75.022,-126.87
,1.391,-73.716,-130.833
,1.25,-73.186,-132.701
,3.573,-73.564,-131.241
,3.038,-73.239,-133.703
,2.505,-71.035,-134.15
32270.0,4.714,-71.436,-136.058
,3.37,-72.846,-139.944
,4.408,-71.981,-141.34
,1.406,-70.47,-146.099
,2.574,-70.697,-148.249
,1.599,-69.748,-149.196
,-0.85,-69.117,-153.273
,0.355,-69.616,-155.473
32346.0,-4.667,-66.701,-160.39
,-3.684,-68.488,-162.676
,-6.75,-65.871,-164.715
,-9.402,-66.804,-169.488
,-11.87,-62.418,-170.236
,-14.796,-64.09,-174.298
,-16.738,-59.27,-175.533
,-21.053,-58.044,-178.652
32422.0,-25.29,-57.36,-181.726
,-28.651,-55.207,-182.584
,-31.789,-54.406,-182.561
,-36.412,-50.726,-184.401
,-36.604,-50.408,-182.801
,-42.405,-51.862,-187.506
,-44.111,-51.032,-186.787
,-46.715,-51.116,-186.644
32498.0,-48.1,-46.895,-185.887
,-53.367,-40.955,-185.359
,-55.683,-39.736,-183.165
,-60.648,-40.771,-185.278
,-60.632,-39.648,-180.172
,-62.955,-39.27,-181.632
,-63.269,-39.459,-179.841
,-64.438,-40.832,-178.534
32574.0,-67.918,-39.185,-179.06
,-68.548,-40.122,-177.82
,-74.024,-37.067,-177.803
,-75.233,-39.769,-177.292
,-78.74,-37.848,-177.489
,-79.662,-36.048,-173.379
,-81.429,-38.911,-172.192
,-83.787,-37.141,-168.919
32650.0,-83.649,-35.792,-165.176
,-84.787,-34.239,-162.51
,-85.611,-37.297,-164.028
,-85.864,-36.712,-163.081
,-87.965,-36.087,-162.956
,-86.059,-35.075,-161.948
,-87.717,-36.393,-162.872
,-85.665,-40.15,-159.907
32726.0,-90.566,-38.251,-159.677
,-90.398,-39.055,-158.139
,-90.57,-38.173,-153.636
,-89.849,-40.137,-152.587
,-92.943,-36.966,-153.125
,-93.113,-38.243,-151.668
,-93.059,-41.152,-150.502
,-91.255,-38.762,-146.726
32801.0,-93.493,-38.647,-146.831
,-95.041,-38.902,-146.025
,-94.617,-41.61,-144.966
,-93.982,-40.113,-143.723
,-92.532,-40.56,-138.625
,-92.56,-40.566,-139.467
,-94.907,-41.514,-141.302
,-93.691,-41.171,-139.707
32877.0,-95.453,-38.752,-139.827
,-94.373,-38.359,-136.12
,-92.514,-42.358,-133.897
,-94.608,-39.571,-130.445
,-91.5,-46.42,-127.194
,-92.906,-45.884,-124.847
,-91.086,-46.411,-121.027
,-87.68,-47.715,-115.394
32953.0,-85.869,-47.964,-110.683
,-79.375,-52.72,-105.822
,-75.123,-51.521,-100.311
,-70.125,-55.0,-98.438
,-66.934,-54.469,-97.244
,-63.981,-53.351,-94.682
,-61.785,-52.916,-93.498
,-60.188,-55.57,-93.279
33029.0,-57.32,-58.989,-94.465
,-52.882,-59.71,-91.538
,-49.319,-57.379,-89.607
,-48.294,-59.436,-91.801
,-44.053,-60.679,-90.928
,-42.037,-62.083,-90.91
,-39.66,-63.288,-91.28
,-36.374,-66.497,-91.17
33105.0,-35.644,-67.699,-92.509
,-34.73,-68.661,-93.387
,-32.988,-71.364,-94.999
,-32.02,-70.715,-93.488
,-27.375,-74.67,-92.118
,-27.436,-74.683,-93.942
,-28.107,-74.308,-94.292
,-28.57,-72.928,-96.147
33181.0,-26.584,-76.217,-98.986
,-21.248,-74.423,-94.639
,-23.241,-73.093,-100.137
,-20.171,-76.269,-100.3
,-18.072,-79.255,-98.601
,-17.264,-77.32,-102.188
,-13.961,-82.405,-103.532
,-14.16,-83.207,-106.757
33257.0,-12.095,-82.52,-108.331
,-11.053,-82.214,-111.929
,-7.964,-84.345,-113.028
,-7.996,-87.832,-116.73
,-5.525,-89.096,-120.476
,-3.084,-91.407,-123.565
,-5.406,-91.309,-126.196
,-6.212,-89.844,-125.931
33333.0,-8.275,-92.97,-128.574
,-9.6,-95.137,-129.229
,-9.03,-97.613,-128.831
,-9.488,-95.952,-129.375
,-10.943,-100.507,-131.995
,-11.983,-99.012,-132.564
,-13.226,-102.84,-137.72
,-13.569,-103.034,-136.771
33409.0,-15.084,-101.761,-140.32
,-17.182,-103.015,-142.07
,-15.51,-105.173,-143.445
,-18.812,-104.407,-148.334
,-15.642,-105.481,-148.546
,-15.591,-106.03,-149.344
,-20.447,-105.24,-152.396
,-21.542,-102.716,-156.147
33485.0,-23.026,-104.077,-158.06
,-22.528,-102.329,-159.716
,-24.047,-101.336,-164.577
,-24.981,-96.978,-167.723
,-26.676,-92.744,-170.046
,-26.725,-94.634,-173.464
,-27.85,-93.917,-173.891
,-30.745,-88.423,-176.542
33561.0,-32.575,-88.939,-179.145
,-29.349,-86.04,-178.793
,-29.809,-81.739,-180.13
,-32.735,-80.212,-182.643
,-29.377,-81.045,-182.253
,-29.948,-75.369,-181.102
,-30.15,-74.852,-184.794
,-30.407,-74.268,-183.988
33637.0,-28.692,-71.617,-181.707
,-30.057,-71.152,-184.279
,-30.428,-67.112,-184.121
,-27.704,-64.643,-182.581
,-30.872,-60.928,-183.022
,-31.663,-59.459,-182.336
,-30.307,-59.445,-183.885
,-33.715,-51.462,-185.251
33712.0,-32.33,-50.883,-183.615
,-32.632,-48.428,-182.197
,-37.928,-42.494,-182.511
,-37.081,-36.231,-178.743
,-37.458,-33.994,-174.559
,-37.97,-30.184,-173.6
,-34.804,-30.7,-171.609
,-38.283,-29.052,-172.135
33788.0,-38.476,-25.535,-168.987
,-41.144,-23.752,-168.793
,-36.338,-26.633,-164.149
,-39.113,-19.793,-163.619
,-37.293,-20.88,-162.142
,-34.367,-22.407,-159.628
,-38.747,-20.634,-162.369
,-37.502,-18.965,-160.259
33864.0,-35.13,-16.692,-158.05
,-37.205,-17.661,-157.927
,-37.673,-16.763,-156.082
,-34.569,-14.572,-150.528
,-33.25,-19.007,-148.239
,-34.276,-13.47,-143.325
,-33.613,-12.448,-137.401
,-32.747,-15.702,-131.675
33940.0,-36.24,-13.979,-126.44
,-35.927,-19.552,-122.944
,-37.818,-16.242,-117.298
,-37.117,-24.252,-112.694
,-37.121,-24.454,-107.824
,-34.872,-31.928,-102.855
,-36.563,-34.014,-102.092
,-35.539,-37.593,-98.949
34016.0,-38.053,-36.898,-98.808
,-35.607,-44.689,-95.3
,-35.603,-46.009,-94.833
,-32.815,-49.366,-92.222
,-31.872,-50.042,-91.087
,-35.737,-53.118,-93.148
,-35.69,-53.108,-91.745
,-36.125,-55.962,-92.808
34092.0,-33.787,-59.257,-91.305
,-32.851,-62.575,-89.657
,-35.059,-69.412,-94.359
,-32.798,-73.763,-93.603
,-33.231,-79.817,-96.215
,-31.753,-83.537,-98.006
,-34.542,-89.98,-100.391
,-34.63,-89.439,-100.715
34168.0,-35.828,-90.819,-100.251
,-36.175,-94.493,-102.162
,-37.95,-92.077,-102.703
,-38.622,-96.502,-105.445
,-39.903,-97.34,-105.165
,-39.474,-99.287,-106.634
,-42.555,-97.993,-108.767
,-40.492,-103.907,-108.568
34244.0,-41.739,-102.936,-111.471
,-43.956,-104.976,-114.061
,-43.919,-105.248,-114.11
,-46.686,-108.286,-119.256
,-44.775,-111.512,-118.158
,-46.797,-110.949,-121.83
,-47.119,-108.779,-122.144
,-44.857,-108.889,-121.338
34320.0,-46.525,-110.77,-124.884
,-41.627,-111.07,-124.409
,-44.124,-111.489,-128.392
,-46.075,-110.631,-128.788
,-45.631,-111.535,-131.334
,-45.222,-111.327,-130.319
,-45.279,-111.338,-132.003
,-45.49,-111.304,-132.135
34396.0,-44.449,-112.039,-134.235
,-47.523,-112.623,-138.103
,-47.599,-113.4,-137.679
,-47.6,-113.68,-138.851
,-48.366,-114.645,-141.68
,-53.384,-112.77,-144.959
,-54.589,-111.791,-146.6
,-53.664,-114.91,-150.243
34472.0,-57.196,-113.553,-153.483
,-58.785,-112.497,-154.267
,-61.609,-110.747,-158.704
,-63.099,-109.189,-160.38
,-62.482,-106.935,-162.368
,-65.648,-105.38,-165.856
,-65.305,-104.145,-168.303
,-66.31,-100.282,-169.714
34548.0,-64.895,-102.136,-171.454
,-63.646,-101.305,-172.717
,-62.526,-102.302,-173.603
,-63.202,-97.968,-175.213
,-61.578,-97.697,-173.774
,-59.983,-97.992,-175.519
,-59.654,-96.48,-177.216
,-57.416,-96.875,-178.282
34624.0,-58.681,-94.308,-180.903
,-56.665,-91.192,-179.663
,-53.995,-90.614,-181.681
,-53.734,-88.277,-181.97
,-51.743,-90.246,-184.995
,-49.687,-84.761,-184.457
,-49.79,-84.503,-186.374
,-49.157,-84.606,-185.976
34700.0,-46.538,-79.999,-184.476
,-39.664,-83.311,-185.95
,-39.3,-80.192,-185.82
,-37.366,-75.214,-185.091
,-35.541,-75.259,-184.971
,-32.898,-74.127,-185.489
,-29.606,-75.734,-184.394
,-27.456,-74.749,-182.271
34776.0,-26.12,-71.26,-181.661
,-24.337,-71.034,-181.633
,-23.27,-69.604,-179.845
,-23.926,-68.185,-181.271
,-23.741,-66.625,-181.136
,-24.275,-65.741,-181.256
,-21.77,-65.879,-179.335
,-18.589,-62.151,-176.873
34852.0,-15.512,-62.405,-176.378
,-14.214,-59.684,-174.222
,-14.06,-60.771,-174.275
,-11.853,-58.734,-171.966
,-7.767,-59.65,-168.371
,-9.363,-56.436,-166.249
,-4.451,-57.214,-161.513
,-5.139,-60.042,-163.972
34927.0,-3.851,-61.564,-162.148
,-5.01,-61.895,-162.059
,-1.175,-60.906,-157.844
,-3.005,-61.142,-159.275
,-0.769,-58.818,-154.953
,1.288,-61.814,-154.516
,1.553,-63.716,-154.715
,-2.247,-63.098,-157.104
35003.0,0.987,-61.999,-152.304
,2.743,-65.459,-150.827
,3.224,-63.916,-148.033
,1.132,-63.009,-146.456
,3.736,-64.446,-141.261
,4.832,-65.93,-139.008
,3.937,-64.964,-137.569
,3.951,-60.921,-132.087
35079.0,3.346,-65.813,-129.024
,3.132,-69.18,-125.835
,4.044,-67.704,-122.495
,-0.331,-66.131,-120.084
,0.192,-68.539,-114.907
,-4.537,-69.043,-113.843
,-4.908,-69.724,-109.896
,-6.299,-72.105,-107.505
35155.0,-8.714,-70.628,-107.087
,-12.276,-71.359,-108.174
,-12.193,-73.702,-103.824
,-12.377,-74.982,-102.788
,-11.466,-73.785,-100.619
,-17.233,-74.953,-103.17
,-17.746,-76.424,-100.764
,-18.326,-79.23,-99.996
35231.0,-21.305,-79.515,-99.887
,-22.195,-82.027,-101.027
,-27.029,-83.593,-101.552
,-25.065,-85.489,-99.238
,-32.724,-87.386,-101.205
,-33.145,-91.558,-101.521
,-38.151,-90.721,-102.882
,-37.722,-93.428,-101.682
35307.0,-36.455,-93.634,-100.886
,-39.806,-94.679,-103.011
,-43.357,-98.328,-104.195
,-47.87,-101.863,-109.418
,-52.448,-104.853,-114.263
,-54.221,-104.037,-115.508
,-54.705,-105.021,-116.1
,-57.773,-104.765,-116.314
35383.0,-55.785,-105.895,-115.967
,-58.313,-104.162,-117.746
,-58.092,-104.194,-117.333
,-57.944,-106.122,-121.04
,-55.787,-107.295,-121.823
,-57.389,-108.121,-124.902
,-56.378,-110.461,-128.689
,-58.986,-109.024,-134.024
35459.0,-58.74,-111.771,-138.297
,-59.059,-111.96,-136.647
,-59.472,-111.129,-139.3
,-58.853,-111.515,-140.494
,-59.703,-111.658,-142.336
,-57.685,-116.261,-143.867
,-62.116,-112.899,-147.307
,-59.754,-111.188,-147.72
35535.0,-60.172,-110.638,-151.685
,-58.428,-112.02,-153.624
,-60.166,-109.115,-156.882
,-59.652,-110.564,-159.666
,-59.901,-110.537,-160.921
,-59.241,-112.514,-161.697
,-61.194,-108.737,-161.715
,-61.26,-108.751,-163.679
35611.0,-61.285,-105.556,-162.833
,-63.468,-102.588,-167.058
,-63.854,-103.071,-168.543
,-61.956,-101.02,-169.314
,-64.606,-99.592,-175.912
,-58.811,-98.978,-174.861
,-57.767,-95.751,-177.94
,-54.697,-93.646,-179.55
35687.0,-51.904,-92.282,-180.589
,-50.726,-86.946,-182.735
,-48.776,-84.403,-185.802
,-45.343,-85.501,-184.337
,-42.88,-85.928,-184.85
,-42.141,-82.887,-185.858
,-40.047,-81.634,-184.248
,-40.0,-81.144,-186.685
35763.0,-36.329,-75.109,-183.817
,-31.016,-78.12,-182.564
,-30.751,-76.062,-183.884
,-26.253,-72.529,-179.082
,-20.031,-71.983,-177.625
,-14.084,-70.017,-172.41
,-7.852,-69.95,-166.832
,-5.894,-68.646,-163.109
35838.0,-3.16,-70.135,-160.167
,-3.139,-68.531,-158.762
,0.612,-66.44,-152.388
,-0.693,-67.563,-153.98
,1.923,-69.557,-150.706
,0.48,-72.23,-151.03
,3.666,-72.181,-146.137
,3.793,-72.434,-143.519
35914.0,2.948,-72.297,-144.05
,2.196,-74.02,-143.789
,3.705,-75.574,-141.551
,2.913,-79.386,-139.418
,3.559,-77.047,-134.382
,4.044,-80.783,-130.001
,1.089,-80.503,-126.847
,-0.839,-80.401,-123.872
35990.0,-0.178,-81.259,-119.963
,-1.704,-82.829,-118.129
,-5.44,-79.758,-114.335
,-9.173,-78.847,-113.588
,-8.681,-78.9,-111.217
,-10.726,-83.824,-109.132
,-10.912,-82.945,-105.05
,-14.624,-83.348,-103.274
36066.0,-18.599,-80.249,-100.455
,-21.86,-80.995,-98.743
,-25.045,-79.924,-98.953
,-27.424,-81.08,-96.759
,-32.314,-77.858,-96.575
,-36.432,-75.829,-96.468
,-35.919,-79.079,-95.085
,-39.695,-74.696,-92.881
36142.0,-42.632,-74.211,-94.177
,-44.599,-75.438,-91.998
,-46.59,-72.708,-91.641
,-49.005,-71.511,-92.394
,-51.496,-71.09,-92.724
,-51.533,-70.538,-91.504
,-53.177,-72.134,-93.178
,-53.214,-71.582,-91.958
36218.0,-54.48,-71.376,-92.754
,-56.725,-68.621,-93.793
,-57.093,-66.941,-91.67
,-55.814,-67.704,-92.795
,-59.82,-67.051,-95.176
,-60.359,-67.208,-93.939
,-63.256,-64.074,-94.766
,-61.648,-65.406,-94.592
36294.0,-63.867,-65.567,-95.306
,-68.466,-66.122,-96.495
,-67.109,-65.548,-95.702
,-71.611,-62.682,-97.407
,-76.517,-61.343,-99.66
,-81.943,-62.876,-105.503
,-84.419,-61.692,-108.08
,-87.595,-60.418,-113.02
36370.0,-90.931,-56.179,-116.171
,-92.795,-52.942,-115.865
,-91.292,-59.857,-118.503
,-90.115,-56.323,-116.482
,-94.244,-55.695,-122.512
,-92.347,-50.164,-120.563
,-92.185,-47.569,-122.627
,-92.517,-46.721,-122.895
36446.0,-92.677,-46.195,-125.324
,-92.78,-42.177,-123.35
,-94.225,-45.969,-128.358
,-94.396,-43.286,-128.021
,-92.131,-44.716,-126.748
,-94.304,-44.945,-132.241
,-94.473,-44.902,-131.111
,-96.058,-44.125,-132.925
36522.0,-96.082,-44.13,-133.627
,-95.97,-44.946,-133.772
,-93.571,-43.226,-133.063
,-97.468,-41.029,-137.554
,-97.519,-40.48,-136.755
,-94.366,-40.998,-135.186
,-94.386,-42.322,-135.421
,-94.254,-40.773,-136.829
36598.0,-95.977,-37.586,-138.495
,-94.111,-39.222,-137.957
,-93.23,-39.911,-138.646
,-93.941,-36.905,-140.912
,-95.242,-38.306,-143.534
,-94.9,-38.391,-145.655
,-92.766,-39.569,-147.14
,-93.114,-35.804,-147.451
36674.0,-93.199,-35.822,-149.977
,-92.411,-40.492,-152.352
,-93.493,-37.965,-155.682
,-89.175,-36.35,-158.228
,-89.719,-39.786,-164.862
,-86.82,-44.038,-168.579
,-84.808,-48.722,-176.432
,-79.746,-52.545,-179.947
36750.0,-78.84,-52.469,-182.603
,-77.987,-53.164,-184.134
,-75.619,-54.852,-180.945
,-76.732,-54.972,-184.463
,-74.169,-53.778,-181.184
,-75.563,-54.64,-184.272
,-72.512,-57.819,-184.996
,-72.843,-55.651,-185.591
36826.0,-73.12,-55.63,-187.688
,-68.141,-58.833,-185.205
,-69.562,-53.58,-187.068
,-67.052,-58.237,-186.228
,-65.279,-58.573,-188.823
,-61.613,-61.3,-187.368
,-59.413,-61.424,-188.386
,-58.256,-59.493,-187.771
36902.0,-58.053,-58.209,-188.246
,-56.205,-58.529,-188.596
,-52.218,-59.187,-186.776
,-52.617,-59.393,-187.511
,-53.29,-57.419,-187.157
,-55.475,-59.731,-189.935
,-53.079,-56.692,-189.693
,-51.193,-61.245,-188.97
36978.0,-50.978,-58.358,-188.32
,-51.224,-59.651,-189.108
,-48.218,-60.961,-189.22
,-49.489,-60.476,-188.986
,-48.097,-62.054,-190.256
,-45.544,-61.142,-188.429
,-44.752,-58.091,-187.894
,-45.184,-62.264,-188.49
37053.0,-45.223,-63.593,-189.286
,-41.436,-68.174,-186.199
,-40.567,-71.786,-187.686
,-37.656,-74.636,-185.267
,-37.562,-79.137,-183.682
,-35.82,-82.6,-182.625
,-36.311,-84.906,-183.031
,-35.199,-85.066,-180.683
37129.0,-34.994,-86.422,-180.364
,-36.049,-86.25,-181.028
,-33.054,-89.642,-178.425
,-30.778,-93.711,-176.077
,-30.709,-95.296,-174.817
,-31.139,-93.909,-175.689
,-31.051,-98.69,-175.416
,-26.877,-96.948,-169.948
37205.0,-24.321,-98.395,-166.157
,-26.467,-99.379,-168.139
,-25.08,-96.92,-164.488
,-20.354,-101.138,-161.903
,-20.061,-98.514,-160.038
,-19.143,-100.516,-159.278
,-14.372,-101.525,-153.741
,-17.715,-99.648,-155.208
37281.0,-16.358,-98.795,-153.243
,-14.288,-98.307,-149.666
,-13.598,-98.398,-147.584
,-12.574,-101.217,-147.109
,-12.312,-97.761,-142.714
,-9.727,-98.442,-140.749
,-8.694,-98.059,-138.445
,-9.503,-95.274,-138.647
37357.0,-6.689,-97.026,-134.49
,-8.523,-91.903,-131.327
,-8.296,-90.334,-129.929
,-4.913,-91.363,-123.825
,-5.964,-91.19,-124.349
,-6.41,-90.847,-124.144
,-5.729,-90.94,-122.343
,-7.431,-85.588,-120.262
37433.0,-7.515,-84.767,-119.274
,-5.404,-85.11,-117.947
,-5.849,-81.007,-113.853
,-7.554,-78.297,-111.118
,-7.189,-70.858,-104.755
,-8.507,-61.623,-104.651
,-10.41,-55.475,-105.09
,-11.779,-54.171,-104.289
37509.0,-10.899,-56.181,-104.652
,-9.538,-60.126,-104.94
,-11.385,-54.246,-104.866
,-9.65,-55.07,-104.743
,-8.954,-53.359,-106.688
,-8.57,-54.196,-104.876
,-9.474,-52.472,-106.387
,-10.56,-50.427,-106.017
37585.0,-10.416,-51.516,-106.351
,-9.463,-50.869,-105.262
,-8.493,-52.099,-105.626
,-11.768,-47.568,-105.783
,-12.091,-46.998,-106.941
,-13.581,-45.921,-104.777
,-10.673,-46.411,-104.323
,-14.242,-45.264,-103.675
37661.0,-16.393,-42.769,-103.079
,-18.973,-42.087,-104.903
,-17.428,-41.273,-103.507
,-18.848,-39.701,-103.079
,-19.969,-43.783,-105.758
,-18.47,-36.858,-103.699
,-18.38,-36.079,-103.702
,-19.908,-39.25,-102.711
37737.0,-22.623,-37.477,-103.921
,-22.661,-37.485,-105.044
,-24.722,-34.491,-105.621
,-25.286,-35.694,-103.587
,-28.62,-34.095,-105.945
,-27.396,-30.55,-102.521
,-28.454,-32.259,-105.2
,-30.249,-29.847,-106.302
37813.0,-26.82,-30.945,-104.978
,-29.36,-27.894,-107.504
,-28.987,-30.334,-106.818
,-30.17,-26.429,-107.379
,-31.672,-26.955,-106.341
,-29.864,-24.923,-109.778
,-32.166,-23.22,-111.003
,-34.54,-22.854,-114.006
37889.0,-33.002,-19.401,-113.544
,-32.486,-23.209,-114.363
,-35.447,-19.809,-115.984
,-35.159,-22.267,-117.823
,-34.745,-21.017,-118.165
,-38.678,-17.708,-119.094
,-37.913,-17.302,-118.607
,-41.244,-17.303,-121.669
37965.0,-40.68,-15.541,-121.36
,-39.77,-15.944,-120.036
,-42.202,-17.67,-121.727
,-40.533,-18.508,-123.569
,-40.246,-17.766,-123.86
,-41.371,-17.05,-124.286
,-41.993,-14.584,-126.228
,-43.918,-15.88,-128.968
38041.0,-42.421,-15.076,-128.976
,-42.421,-15.076,-128.976
,-45.649,-11.094,-130.071
,-46.783,-13.859,-133.498
,-47.013,-13.829,-134.192
,-45.477,-11.696,-133.403
,-45.424,-14.684,-138.419
,-45.421,-11.763,-137.901
38117.0,-43.702,-10.432,-135.154
,-43.481,-14.223,-138.631
,-45.808,-13.086,-142.9
,-42.713,-14.936,-142.688
,-41.187,-9.606,-140.632
,-40.393,-12.954,-143.193
,-41.682,-15.953,-146.239
,-37.93,-13.101,-142.535
38193.0,-38.331,-14.147,-146.783
,-35.38,-14.909,-146.237
,-30.884,-17.295,-148.512
,-33.877,-17.102,-152.663
,-31.431,-20.173,-152.944
,-32.972,-16.746,-154.148
,-35.088,-17.444,-154.118
,-30.724,-21.1,-153.814
38268.0,-32.888,-17.568,-155.136
,-32.315,-21.364,-154.27
,-32.042,-19.864,-157.651
,-32.274,-17.954,-156.47
,-29.0,-22.766,-157.485
,-29.316,-20.314,-156.488
,-31.963,-20.687,-158.779
,-29.904,-22.082,-157.498
38344.0,-31.939,-19.921,-160.746
,-31.743,-21.279,-160.708
,-30.265,-21.519,-159.779
,-32.962,-24.542,-162.82
,-30.951,-21.707,-162.892
,-33.423,-21.562,-163.831
,-33.49,-26.376,-168.188
,-33.352,-28.786,-168.336
38420.0,-33.181,-30.988,-172.513
,-32.542,-30.33,-174.643
,-30.816,-35.396,-174.852
,-33.898,-34.103,-176.985
,-32.074,-35.468,-176.538
,-30.844,-35.122,-174.523
,-28.648,-39.487,-175.732
,-32.807,-36.147,-177.215
38496.0,-29.856,-36.628,-175.497
,-26.673,-35.26,-171.071
,-25.983,-34.591,-171.657
,-25.86,-34.084,-171.849
,-22.623,-34.864,-168.925
,-24.603,-34.292,-171.333
,-22.853,-34.834,-169.619
,-22.736,-34.328,-169.95
38572.0,-20.759,-37.821,-168.059
,-21.975,-33.924,-169.603
,-21.423,-35.084,-170.093
,-21.508,-35.583,-168.779
,-20.564,-35.219,-169.141
,-20.717,-37.611,-171.808
,-19.089,-41.859,-171.45
,-21.209,-41.518,-173.057
38648.0,-18.167,-44.14,-171.72
,-18.186,-44.144,-172.282
,-16.683,-47.579,-172.2
,-15.552,-46.974,-171.96
,-13.818,-48.839,-170.339
,-13.639,-53.12,-171.24
,-10.258,-55.269,-169.821
,-7.53,-57.799,-165.521
38724.0,-7.344,-63.679,-166.985
,-8.008,-61.983,-167.521
,-7.618,-65.739,-165.947
,-6.311,-63.296,-164.682
,-6.646,-69.329,-164.347
,-6.596,-71.198,-164.819
,-5.318,-74.322,-164.119
,-4.599,-73.367,-162.693
38800.0,-6.684,-78.858,-164.073
,-5.095,-80.674,-160.621
,-6.671,-80.656,-159.485
,-6.996,-86.687,-158.87
,-3.968,-85.272,-152.892
,-3.273,-85.642,-151.841
,-5.572,-85.26,-152.599
,-3.677,-89.81,-151.596
38876.0,-4.574,-86.204,-150.95
,-2.823,-86.466,-148.065
,-0.72,-85.692,-142.334
,-1.26,-86.129,-142.268
,-0.903,-86.412,-138.956
,-1.902,-85.949,-136.764
,-1.637,-88.131,-138.134
,-1.816,-84.61,-134.565
38952.0,-1.45,-85.172,-132.144
,-1.302,-86.539,-133.508
,-1.724,-86.471,-133.774
,-1.693,-88.825,-130.967
,-0.56,-90.86,-129.934
,-3.477,-85.571,-128.276
,-1.847,-88.979,-124.405
,-4.597,-90.055,-120.932
39028.0,-7.486,-89.001,-118.483
,-8.84,-87.414,-116.09
,-9.275,-86.789,-114.434
,-8.238,-86.125,-110.819
,-9.8,-86.663,-111.604
,-10.275,-87.086,-109.574
,-13.112,-85.82,-110.592
,-15.502,-83.297,-110.97
39104.0,-14.233,-81.623,-108.158
,-14.242,-81.065,-106.096
,-13.681,-79.024,-104.757
,-15.229,-78.239,-105.449
,-14.172,-81.33,-105.163
,-14.693,-77.243,-103.313
,-16.01,-76.488,-103.311
,-16.71,-77.16,-103.004
39180.0,-15.179,-76.349,-102.03
,-16.784,-72.096,-101.686
,-15.113,-71.815,-98.843
,-14.718,-70.569,-99.747
,-17.654,-69.044,-102.541
,-14.537,-67.969,-101.25
,-11.234,-67.975,-99.03
,-13.044,-61.606,-101.674
39255.0,-12.968,-56.589,-102.047
,-14.18,-48.73,-104.571
,-12.702,-48.971,-103.642
,-11.817,-50.219,-106.532
,-8.867,-46.74,-105.936
,-12.02,-41.982,-107.454
,-13.005,-37.075,-109.802
,-11.921,-36.2,-109.794
39331.0,-13.967,-36.682,-112.67
,-11.773,-33.887,-113.451
,-15.687,-30.093,-117.658
,-15.874,-29.013,-118.587
,-14.956,-26.014,-120.445
,-16.495,-25.026,-125.867
,-14.74,-25.086,-127.852
,-15.719,-23.097,-130.437
39407.0,-14.111,-23.669,-132.932
,-16.688,-24.866,-136.632
,-19.176,-25.563,-141.505
,-14.802,-24.697,-139.698
,-13.622,-22.001,-141.051
,-16.947,-24.16,-147.019
,-15.809,-25.713,-149.685
,-16.84,-24.775,-152.315
39483.0,-17.003,-27.73,-157.604
,-15.982,-29.229,-157.596
,-17.669,-31.113,-161.704
,-16.958,-33.359,-162.107
,-14.756,-36.123,-162.331
,-14.005,-36.0,-163.436
,-14.541,-36.716,-164.401
,-14.527,-36.713,-163.98
39559.0,-13.847,-41.886,-165.742
,-15.174,-40.092,-167.518
,-15.183,-40.094,-167.799
,-14.053,-40.81,-167.232
,-14.688,-46.827,-169.697
,-15.287,-45.397,-169.439
,-14.339,-45.032,-169.661
,-12.291,-47.749,-168.334
39635.0,-11.504,-47.898,-169.487
,-10.008,-49.455,-167.67
,-10.963,-51.701,-169.604
,-10.226,-51.302,-169.959
,-12.91,-51.122,-171.031
,-12.941,-54.049,-172.39
,-8.335,-55.573,-167.925
,-10.81,-57.308,-170.88
39711.0,-11.637,-58.767,-171.693
,-9.917,-60.635,-170.494
,-11.732,-59.548,-171.831
,-10.796,-61.825,-171.68
,-12.692,-62.836,-172.408
,-13.22,-64.87,-172.765
,-15.278,-63.475,-174.046
,-11.211,-68.915,-172.234
39787.0,-11.13,-67.578,-170.175
,-14.218,-67.886,-173.293
,-15.178,-71.174,-173.869
,-12.114,-70.871,-171.453
,-13.048,-71.513,-171.981
,-13.863,-74.29,-172.047
,-10.972,-74.224,-169.812
,-10.977,-78.466,-170.003
39863.0,-12.895,-77.601,-169.416
,-11.916,-84.109,-168.053
,-11.283,-84.212,-167.655
,-11.564,-84.394,-164.882
,-10.128,-84.844,-160.205
,-7.245,-91.661,-157.507
,-7.372,-92.369,-152.445
,-7.799,-89.303,-146.291
39939.0,-4.346,-94.357,-143.145
,-6.882,-92.546,-139.022
,-10.124,-92.248,-138.246
,-4.622,-94.458,-134.049
,-8.561,-96.711,-134.842
,-8.949,-100.595,-133.005
,-10.159,-99.337,-133.615
,-10.81,-102.918,-132.283
40015.0,-12.49,-99.162,-130.344
,-13.604,-101.844,-127.027
,-15.556,-97.507,-124.703
,-16.993,-99.058,-120.202
,-18.788,-94.129,-110.905
,-25.004,-90.075,-104.818
,-27.488,-87.493,-101.82
,-27.658,-89.05,-101.534
40091.0,-28.48,-85.428,-98.644
,-29.041,-88.51,-98.485
,-29.752,-86.264,-98.082
,-33.141,-83.557,-97.44
,-34.565,-81.426,-94.809
,-36.836,-81.597,-97.067
,-39.448,-79.802,-95.19
,-41.436,-78.672,-95.537
40166.0,-41.61,-78.91,-95.718
,-42.878,-76.545,-93.468
,-42.86,-76.541,-92.907
,-43.12,-79.157,-93.789
,-46.939,-74.784,-92.848
